SITE,PLOT,TRT,TRT2,SPP,REP,DATE,SAMP,Ht,FBD,BD,Mortality,Notes
ITEXJ,29,CTL,NORMAL,PROCUN,291PR,13/04/2013,6,227.82,8.56,7.56,0,
ITEXJ,29,CTL,NORMAL,ASTTRY,292A,15/05/2010,0,33.3,1.2,0.8,0,
ITEXJ,29,CTL,NORMAL,ASTTRY,292A,22/11/2010,1,40.07,1.15,0.75,0,
ITEXJ,29,CTL,NORMAL,ASTTRY,292A,25/04/2011,2,80.84,1.44,1.1,0,
ITEXJ,29,CTL,NORMAL,ASTTRY,292A,30/10/2011,3,79.53,1.41,1.41,0,
ITEXJ,29,CTL,NORMAL,ASTTRY,292A,8/05/2012,4,96.72,1.52,1.73,0,
ITEXJ,29,CTL,NORMAL,ASTTRY,292A,5/11/2012,5,101.56,0.91,1.06,0,
ITEXJ,29,CTL,NORMAL,ASTTRY,292A,13/04/2013,6,101.89,1.6,1.83,0,
ITEXJ,29,CTL,NORMAL,GREAUS,292G,15/05/2010,0,86.7,1.7,1.6,0,
ITEXJ,29,CTL,NORMAL,GREAUS,292G,22/11/2010,1,89.9,1.95,1.97,0,
ITEXJ,29,CTL,NORMAL,GREAUS,292G,25/04/2011,2,107.34,2.79,2.34,0,
ITEXJ,29,CTL,NORMAL,GREAUS,292G,30/10/2011,3,107.68,2.63,2.42,0,
ITEXJ,29,CTL,NORMAL,GREAUS,292G,8/05/2012,4,122.35,3.4,2.83,0,
ITEXJ,29,CTL,NORMAL,GREAUS,292G,5/11/2012,5,122.79,2.37,2.2,0,
ITEXJ,29,CTL,NORMAL,GREAUS,292G,13/04/2013,6,117.59,3.97,3.06,0,
ITEXJ,29,CTL,COMP,GREAUS,292GC,15/05/2010,0,97.5,1.8,1.8,0,
ITEXJ,29,CTL,COMP,GREAUS,292GC,22/11/2010,1,97.68,1.89,1.89,0,
ITEXJ,29,CTL,COMP,GREAUS,292GC,25/04/2011,2,107.22,2.01,2.32,0,
ITEXJ,29,CTL,COMP,GREAUS,292GC,30/10/2011,3,105.23,2.09,2.23,0,
ITEXJ,29,CTL,COMP,GREAUS,292GC,8/05/2012,4,102.23,2.32,2.21,0,
ITEXJ,29,CTL,COMP,GREAUS,292GC,5/11/2012,5,105.24,1.76,1.98,0,
ITEXJ,29,CTL,COMP,GREAUS,292GC,13/04/2013,6,103.16,2.27,2.42,0,near death
ITEXJ,29,CTL,NORMAL,PHESQU,292PH,15/05/2010,0,39.6,1.1,1,0,
ITEXJ,29,CTL,NORMAL,PHESQU,292PH,22/11/2010,1,41.74,1.52,1.16,0,
ITEXJ,29,CTL,NORMAL,PHESQU,292PH,25/04/2011,2,68.37,1.67,1.61,0,
ITEXJ,29,CTL,NORMAL,PHESQU,292PH,30/10/2011,3,62.07,2.09,1.77,0,
ITEXJ,29,CTL,NORMAL,PHESQU,292PH,8/05/2012,4,64.18,2.05,1.96,0,
ITEXJ,29,CTL,NORMAL,PHESQU,292PH,5/11/2012,5,66.57,1.73,1.1,0,
ITEXJ,29,CTL,NORMAL,PHESQU,292PH,13/04/2013,6,73.1,3.19,2.86,0,
ITEXJ,29,CTL,NORMAL,PROCUN,292PR,15/05/2010,0,71.5,2.3,2.5,0,
ITEXJ,29,CTL,NORMAL,PROCUN,292PR,22/11/2010,1,85.41,2.91,2.74,0,
ITEXJ,29,CTL,NORMAL,PROCUN,292PR,25/04/2011,2,144.94,4.47,4.21,0,
ITEXJ,29,CTL,NORMAL,PROCUN,292PR,30/10/2011,3,147.8,4.77,4.67,0,
ITEXJ,29,CTL,NORMAL,PROCUN,292PR,8/05/2012,4,188.64,6.36,6.18,0,
ITEXJ,29,CTL,NORMAL,PROCUN,292PR,5/11/2012,5,199.42,5.01,4.71,0,
ITEXJ,29,CTL,NORMAL,PROCUN,292PR,13/04/2013,6,223.88,7.71,6.22,0,
ITEXJ,29,CTL,NORMAL,ASTTRY,293A,15/05/2010,0,32.3,1.2,1.3,0,
ITEXJ,29,CTL,NORMAL,ASTTRY,293A,22/11/2010,1,33.36,1.2,1.13,0,
ITEXJ,29,CTL,NORMAL,ASTTRY,293A,25/04/2011,2,56.92,1.34,1.4,0,
ITEXJ,29,CTL,NORMAL,ASTTRY,293A,30/10/2011,3,55.71,1.72,1.8,0,NEAR POA TUSSOCK
ITEXJ,29,CTL,NORMAL,ASTTRY,293A,8/05/2012,4,85.23,2.84,2.44,0,NEAR POA TUSSOCK
ITEXJ,29,CTL,NORMAL,ASTTRY,293A,5/11/2012,5,91.58,1.54,1.4,0,NEAR POA TUSSOCK
ITEXJ,29,CTL,NORMAL,ASTTRY,293A,13/04/2013,6,91.37,3.26,2.86,0,NEAR POA TUSSOCK
ITEXJ,29,CTL,NORMAL,GREAUS,293G,15/05/2010,0,96.8,2.5,2.7,0,
ITEXJ,29,CTL,NORMAL,GREAUS,293G,22/11/2010,1,94.18,2.64,2.9,0,
ITEXJ,29,CTL,NORMAL,GREAUS,293G,25/04/2011,2,119.84,3.23,2.96,0,
ITEXJ,29,CTL,NORMAL,GREAUS,293G,30/10/2011,3,116.08,3.62,3.21,0,
ITEXJ,29,CTL,NORMAL,GREAUS,293G,8/05/2012,4,119.51,4.25,3.45,0,
ITEXJ,29,CTL,NORMAL,GREAUS,293G,5/11/2012,5,122.47,2.93,2.19,0,
ITEXJ,29,CTL,NORMAL,GREAUS,293G,13/04/2013,6,107.31,4.04,3.11,0,sick
ITEXJ,29,CTL,COMP,GREAUS,293GC,15/05/2010,0,49.4,1.3,1.5,0,
ITEXJ,29,CTL,COMP,GREAUS,293GC,22/11/2010,1,41.74,1.51,1.56,0,
ITEXJ,29,CTL,COMP,GREAUS,293GC,25/04/2011,2,37.48,1.58,1.33,0,
ITEXJ,29,CTL,COMP,GREAUS,293GC,30/10/2011,3,33.31,1.46,1.68,0,
ITEXJ,29,CTL,COMP,GREAUS,293GC,8/05/2012,4,41.25,1.66,1.56,0,
ITEXJ,29,CTL,COMP,GREAUS,293GC,5/11/2012,5,45.73,0.76,0.91,0,
ITEXJ,29,CTL,COMP,GREAUS,293GC,13/04/2013,6,52.57,1.57,1.64,0,
ITEXJ,29,CTL,NORMAL,PHESQU,293PH,15/05/2010,0,35.3,1,1,0,
ITEXJ,29,CTL,NORMAL,PHESQU,293PH,22/11/2010,1,37.87,1.4,0.86,0,
ITEXJ,29,CTL,NORMAL,PHESQU,293PH,25/04/2011,2,46.44,4.5,1.02,0,NEAR POA TUSSOCK
ITEXJ,29,CTL,NORMAL,PHESQU,293PH,30/10/2011,3,47,1.65,1.12,0,NEAR POA TUSSOCK
ITEXJ,29,CTL,NORMAL,PHESQU,293PH,8/05/2012,4,45.86,1.86,1.37,0,NEAR POA TUSSOCK
ITEXJ,29,CTL,NORMAL,PHESQU,293PH,5/11/2012,5,59.18,1.11,0.31,0,NEAR POA TUSSOCK
ITEXJ,29,CTL,NORMAL,PHESQU,293PH,13/04/2013,6,54.66,1.91,1.14,0,NEAR POA TUSSOCK
ITEXJ,29,CTL,NORMAL,PROCUN,293PR,15/05/2010,0,57.7,2,1.8,0,
ITEXJ,29,CTL,NORMAL,PROCUN,293PR,22/11/2010,1,78.14,2.59,2.32,0,
ITEXJ,29,CTL,NORMAL,PROCUN,293PR,25/04/2011,2,136.72,4.79,4.37,0,
ITEXJ,29,CTL,NORMAL,PROCUN,293PR,30/10/2011,3,138.67,8.78,5.15,0,
ITEXJ,29,CTL,NORMAL,PROCUN,293PR,8/05/2012,4,232.52,6.1,5.86,0,
ITEXJ,29,CTL,NORMAL,PROCUN,293PR,5/11/2012,5,249.65,5.43,4.48,0,20% dead
ITEXJ,29,CTL,NORMAL,PROCUN,293PR,13/04/2013,6,254.45,9.78,7.38,0,20% dead
ITEXJ,29,CTL,NORMAL,ASTTRY,294A,15/05/2010,0,63.3,1.3,1.1,0,
ITEXJ,29,CTL,NORMAL,ASTTRY,294A,22/11/2010,1,69.93,1.22,1.07,0,
ITEXJ,29,CTL,NORMAL,ASTTRY,294A,25/04/2011,2,107.91,1.78,1.77,0,
ITEXJ,29,CTL,NORMAL,ASTTRY,294A,30/10/2011,3,105,2.29,1.9,0,
ITEXJ,29,CTL,NORMAL,ASTTRY,294A,8/05/2012,4,132.97,2.78,2.25,0,
ITEXJ,29,CTL,NORMAL,ASTTRY,294A,5/11/2012,5,139.65,2.55,1.38,0,
ITEXJ,29,CTL,NORMAL,ASTTRY,294A,13/04/2013,6,123.53,2.97,2.52,0,
ITEXJ,29,CTL,NORMAL,GREAUS,294G,15/05/2010,0,36.9,1.5,1.4,0,
ITEXJ,29,CTL,NORMAL,GREAUS,294G,22/11/2010,1,29.93,1.54,1.47,0,
ITEXJ,29,CTL,NORMAL,GREAUS,294G,25/04/2011,2,28.49,1.75,1.61,0,NEAR POA TUSSOCK
ITEXJ,29,CTL,NORMAL,GREAUS,294G,30/10/2011,3,29.53,1.65,1.62,0,NEAR POA TUSSOCK
ITEXJ,29,CTL,NORMAL,GREAUS,294G,8/05/2012,4,38,1.75,1.74,0,NEAR POA TUSSOCK
ITEXJ,29,CTL,NORMAL,GREAUS,294G,5/11/2012,5,46.01,0.89,0.82,0,NEAR POA TUSSOCK
ITEXJ,29,CTL,NORMAL,GREAUS,294G,13/04/2013,6,45,2.04,1.66,0,NEAR POA TUSSOCK
ITEXJ,29,CTL,COMP,GREAUS,294GC,15/05/2010,0,85.6,1.2,1.3,0,
ITEXJ,29,CTL,COMP,GREAUS,294GC,22/11/2010,1,76.57,1.44,2.43,0,
ITEXJ,29,CTL,COMP,GREAUS,294GC,25/04/2011,2,80.76,1.58,2.09,0,
ITEXJ,29,CTL,COMP,GREAUS,294GC,30/10/2011,3,71.82,1.64,1.61,0,
ITEXJ,29,CTL,COMP,GREAUS,294GC,8/05/2012,4,NA,NA,NA,1,
ITEXJ,29,CTL,COMP,GREAUS,294GC,5/11/2012,5,NA,NA,NA,1,
ITEXJ,29,CTL,COMP,GREAUS,294GC,13/04/2013,6,NA,NA,NA,1,
ITEXJ,29,CTL,NORMAL,PHESQU,294PH,15/05/2010,0,33.5,1.3,1.5,0,
ITEXJ,29,CTL,NORMAL,PHESQU,294PH,22/11/2010,1,33.46,1.56,1.61,0,
ITEXJ,29,CTL,NORMAL,PHESQU,294PH,25/04/2011,2,61.08,2.08,1.98,0,
ITEXJ,29,CTL,NORMAL,PHESQU,294PH,30/10/2011,3,63.57,2.06,1.78,0,
ITEXJ,29,CTL,NORMAL,PHESQU,294PH,8/05/2012,4,81.41,2.81,2.21,0,
ITEXJ,29,CTL,NORMAL,PHESQU,294PH,5/11/2012,5,84.87,1.94,1.11,0,
ITEXJ,29,CTL,NORMAL,PHESQU,294PH,13/04/2013,6,88.36,3.56,2.26,0,
ITEXJ,29,CTL,NORMAL,PROCUN,294PR,15/05/2010,0,64.4,2.3,1.6,0,
ITEXJ,29,CTL,NORMAL,PROCUN,294PR,22/11/2010,1,62.16,2.88,2.46,0,
ITEXJ,29,CTL,NORMAL,PROCUN,294PR,25/04/2011,2,97.09,3.86,2.8,0,
ITEXJ,29,CTL,NORMAL,PROCUN,294PR,30/10/2011,3,93.9,3.92,3.27,0,
ITEXJ,29,CTL,NORMAL,PROCUN,294PR,8/05/2012,4,130.94,5.28,4.71,0,
ITEXJ,29,CTL,NORMAL,PROCUN,294PR,5/11/2012,5,145.91,4.47,2.78,0,
ITEXJ,29,CTL,NORMAL,PROCUN,294PR,13/04/2013,6,150.96,7.49,5.99,0,
ITEXJ,30,OTC,NORMAL,ASTTRY,301A,15/05/2010,0,36.1,1,1,0,
ITEXJ,30,OTC,NORMAL,ASTTRY,301A,22/11/2010,1,36.95,1.13,1.01,0,
ITEXJ,30,OTC,NORMAL,ASTTRY,301A,25/04/2011,2,54.03,1.07,1.21,0,
ITEXJ,30,OTC,NORMAL,ASTTRY,301A,30/10/2011,3,48.44,1.26,1.28,0,
ITEXJ,30,OTC,NORMAL,ASTTRY,301A,8/05/2012,4,57.68,1.29,1.39,0,
ITEXJ,30,OTC,NORMAL,ASTTRY,301A,5/11/2012,5,61.02,0.64,0.7,0,
ITEXJ,30,OTC,NORMAL,ASTTRY,301A,13/04/2013,6,56.52,0.93,0.9,0,
ITEXJ,30,OTC,NORMAL,GREAUS,301G,15/05/2010,0,75.7,2.3,2.3,0,
ITEXJ,30,OTC,NORMAL,GREAUS,301G,22/11/2010,1,81.14,2.43,2.63,0,
ITEXJ,30,OTC,NORMAL,GREAUS,301G,25/04/2011,2,127.75,2.87,3.36,0,
ITEXJ,30,OTC,NORMAL,GREAUS,301G,30/10/2011,3,116.25,2.94,3.37,0,
ITEXJ,30,OTC,NORMAL,GREAUS,301G,8/05/2012,4,177.46,3.91,4.45,0,
ITEXJ,30,OTC,NORMAL,GREAUS,301G,5/11/2012,5,192.59,3.42,3.85,0,
ITEXJ,30,OTC,NORMAL,GREAUS,301G,13/04/2013,6,177.47,5.45,5.08,0,
ITEXJ,30,OTC,COMP,GREAUS,301GC,15/05/2010,0,59.6,1.4,1.2,0,
ITEXJ,30,OTC,COMP,GREAUS,301GC,22/11/2010,1,60.45,1.66,1.38,0,
ITEXJ,30,OTC,COMP,GREAUS,301GC,25/04/2011,2,99.64,2,2.11,0,
ITEXJ,30,OTC,COMP,GREAUS,301GC,30/10/2011,3,95.26,2.59,2.46,0,
ITEXJ,30,OTC,COMP,GREAUS,301GC,8/05/2012,4,137.12,2.85,3.06,0,
ITEXJ,30,OTC,COMP,GREAUS,301GC,5/11/2012,5,139.23,2.48,2.28,0,Middle North
ITEXJ,30,OTC,COMP,GREAUS,301GC,13/04/2013,6,144.69,3.19,4.07,0,Middle North
ITEXJ,30,OTC,NORMAL,PHESQU,301PH,15/05/2010,0,58.6,1.4,1.4,0,
ITEXJ,30,OTC,NORMAL,PHESQU,301PH,22/11/2010,1,61.42,1.69,1.56,0,
ITEXJ,30,OTC,NORMAL,PHESQU,301PH,25/04/2011,2,83.21,1.82,1.7,0,
ITEXJ,30,OTC,NORMAL,PHESQU,301PH,30/10/2011,3,81.89,1.96,1.81,0,
ITEXJ,30,OTC,NORMAL,PHESQU,301PH,8/05/2012,4,121.61,2.61,2.6,0,NEAR POA TUSSOCK
ITEXJ,30,OTC,NORMAL,PHESQU,301PH,5/11/2012,5,126.42,1.91,1.28,0,NEAR POA TUSSOCK
ITEXJ,30,OTC,NORMAL,PHESQU,301PH,13/04/2013,6,139.17,2.6,1.76,0,NEAR POA TUSSOCK
ITEXJ,30,OTC,NORMAL,PROCUN,301PR,15/05/2010,0,85.4,2.5,2.2,0,
ITEXJ,30,OTC,NORMAL,PROCUN,301PR,22/11/2010,1,90.87,3.11,2.68,0,
ITEXJ,30,OTC,NORMAL,PROCUN,301PR,25/04/2011,2,177.87,6.79,4.76,0,
ITEXJ,30,OTC,NORMAL,PROCUN,301PR,30/10/2011,3,191.19,6.36,5.91,0,
ITEXJ,30,OTC,NORMAL,PROCUN,301PR,8/05/2012,4,243.62,10.33,8.16,0,
ITEXJ,30,OTC,NORMAL,PROCUN,301PR,5/11/2012,5,271.36,9.5,7.25,0,
ITEXJ,30,OTC,NORMAL,PROCUN,301PR,13/04/2013,6,282,13.62,10.64,0,
ITEXJ,30,OTC,NORMAL,ASTTRY,302A,15/05/2010,0,43.7,1.3,1.4,0,
ITEXJ,30,OTC,NORMAL,ASTTRY,302A,22/11/2010,1,51.19,1.42,1.34,0,
ITEXJ,30,OTC,NORMAL,ASTTRY,302A,25/04/2011,2,58.68,1.55,1.33,0,
ITEXJ,30,OTC,NORMAL,ASTTRY,302A,30/10/2011,3,60.4,1.66,1.49,0,
ITEXJ,30,OTC,NORMAL,ASTTRY,302A,8/05/2012,4,73.18,1.74,1.62,0,
ITEXJ,30,OTC,NORMAL,ASTTRY,302A,5/11/2012,5,73.72,0.98,0.72,0,
ITEXJ,30,OTC,NORMAL,ASTTRY,302A,13/04/2013,6,71.93,1.48,1.16,0,
ITEXJ,30,OTC,NORMAL,GREAUS,302G,15/05/2010,0,94.2,2.4,2.2,0,
ITEXJ,30,OTC,NORMAL,GREAUS,302G,22/11/2010,1,99.7,2.51,1.9,0,
ITEXJ,30,OTC,NORMAL,GREAUS,302G,25/04/2011,2,133.67,2.99,2.34,0,
ITEXJ,30,OTC,NORMAL,GREAUS,302G,30/10/2011,3,125.02,3.12,3.44,0,
ITEXJ,30,OTC,NORMAL,GREAUS,302G,8/05/2012,4,157.15,3.8,3.2,0,
ITEXJ,30,OTC,NORMAL,GREAUS,302G,5/11/2012,5,162.62,3.12,2.33,0,
ITEXJ,30,OTC,NORMAL,GREAUS,302G,13/04/2013,6,168.06,4.59,3.46,0,
ITEXJ,30,OTC,COMP,GREAUS,302GC,15/05/2010,0,74.1,1.9,1.7,0,
ITEXJ,30,OTC,COMP,GREAUS,302GC,22/11/2010,1,77.76,1.99,1.89,0,
ITEXJ,30,OTC,COMP,GREAUS,302GC,25/04/2011,2,106.04,2.58,2.44,0,
ITEXJ,30,OTC,COMP,GREAUS,302GC,30/10/2011,3,107.72,2.73,2.37,0,
ITEXJ,30,OTC,COMP,GREAUS,302GC,8/05/2012,4,188.25,3.64,3.62,0,
ITEXJ,30,OTC,COMP,GREAUS,302GC,5/11/2012,5,198.06,3.32,3.07,0,
ITEXJ,30,OTC,COMP,GREAUS,302GC,13/04/2013,6,191.24,4.81,4.19,0,
ITEXJ,30,OTC,NORMAL,PHESQU,302PH,15/05/2010,0,43.4,1,0.9,0,
ITEXJ,30,OTC,NORMAL,PHESQU,302PH,22/11/2010,1,47.41,1.04,0.88,0,
ITEXJ,30,OTC,NORMAL,PHESQU,302PH,25/04/2011,2,NA,NA,NA,1,
ITEXJ,30,OTC,NORMAL,PHESQU,302PH,30/10/2011,3,NA,NA,NA,1,
ITEXJ,30,OTC,NORMAL,PHESQU,302PH,8/05/2012,4,NA,NA,NA,1,
ITEXJ,30,OTC,NORMAL,PHESQU,302PH,5/11/2012,5,NA,NA,NA,1,
ITEXJ,30,OTC,NORMAL,PHESQU,302PH,13/04/2013,6,NA,NA,NA,1,
ITEXJ,30,OTC,NORMAL,PROCUN,302PR,15/05/2010,0,81.2,2,1.8,0,
ITEXJ,30,OTC,NORMAL,PROCUN,302PR,22/11/2010,1,78.54,2.15,1.92,0,
ITEXJ,30,OTC,NORMAL,PROCUN,302PR,25/04/2011,2,94.83,3.31,3.18,0,
ITEXJ,30,OTC,NORMAL,PROCUN,302PR,30/10/2011,3,111.06,3.64,3.73,0,
ITEXJ,30,OTC,NORMAL,PROCUN,302PR,8/05/2012,4,182.53,7.99,5.98,0,
ITEXJ,30,OTC,NORMAL,PROCUN,302PR,5/11/2012,5,193.58,5.3,4.74,0,
ITEXJ,30,OTC,NORMAL,PROCUN,302PR,13/04/2013,6,231.48,6.86,7.93,0,
ITEXJ,30,OTC,NORMAL,ASTTRY,303A,15/05/2010,0,95.1,1.7,1.5,0,
ITEXJ,30,OTC,NORMAL,ASTTRY,303A,22/11/2010,1,95.96,1.81,1.78,0,
ITEXJ,30,OTC,NORMAL,ASTTRY,303A,25/04/2011,2,119.11,2.07,2.11,0,
ITEXJ,30,OTC,NORMAL,ASTTRY,303A,30/10/2011,3,118.96,2.06,2.34,0,
ITEXJ,30,OTC,NORMAL,ASTTRY,303A,8/05/2012,4,141.58,2.9,2.74,0,
ITEXJ,30,OTC,NORMAL,ASTTRY,303A,5/11/2012,5,148.7,1.7,1.64,0,
ITEXJ,30,OTC,NORMAL,ASTTRY,303A,13/04/2013,6,140.72,2.32,2.26,0,
ITEXJ,30,OTC,NORMAL,GREAUS,303G,15/05/2010,0,37.1,1.1,0.8,0,
ITEXJ,30,OTC,NORMAL,GREAUS,303G,22/11/2010,1,39.51,1.39,1.03,0,
ITEXJ,30,OTC,NORMAL,GREAUS,303G,25/04/2011,2,93.67,1.84,1.55,0,
ITEXJ,30,OTC,NORMAL,GREAUS,303G,30/10/2011,3,89.2,2.04,1.72,0,
ITEXJ,30,OTC,NORMAL,GREAUS,303G,8/05/2012,4,184.57,2.77,2.58,0,
ITEXJ,30,OTC,NORMAL,GREAUS,303G,5/11/2012,5,191.01,2.42,1.84,0,
ITEXJ,30,OTC,NORMAL,GREAUS,303G,13/04/2013,6,210.63,4.33,2.61,0,
ITEXJ,30,OTC,COMP,GREAUS,303GC,15/05/2010,0,77.3,1.9,1.9,0,
ITEXJ,30,OTC,COMP,GREAUS,303GC,22/11/2010,1,75.74,1.99,2.19,0,
ITEXJ,30,OTC,COMP,GREAUS,303GC,25/04/2011,2,105.38,2.68,2.54,0,
ITEXJ,30,OTC,COMP,GREAUS,303GC,30/10/2011,3,100.81,2.44,2.59,0,
ITEXJ,30,OTC,COMP,GREAUS,303GC,8/05/2012,4,90.28,1.18,1.08,0,
ITEXJ,30,OTC,COMP,GREAUS,303GC,5/11/2012,5,125.75,3.02,2.72,0,
ITEXJ,30,OTC,COMP,GREAUS,303GC,13/04/2013,6,151.03,4.45,3.93,0,
ITEXJ,30,OTC,NORMAL,PHESQU,303PH,15/05/2010,0,55.4,1.1,0.8,0,
ITEXJ,30,OTC,NORMAL,PHESQU,303PH,22/11/2010,1,56.18,1.04,0.95,0,
ITEXJ,30,OTC,NORMAL,PHESQU,303PH,25/04/2011,2,93.32,1.22,1.16,0,
ITEXJ,30,OTC,NORMAL,PHESQU,303PH,30/10/2011,3,91.59,1.46,0.98,0,
ITEXJ,30,OTC,NORMAL,PHESQU,303PH,8/05/2012,4,115.32,1.7,1.38,0,
ITEXJ,30,OTC,NORMAL,PHESQU,303PH,5/11/2012,5,124.92,0.9,0.5,0,
ITEXJ,30,OTC,NORMAL,PHESQU,303PH,13/04/2013,6,134.29,1.61,1.13,0,
ITEXJ,30,OTC,NORMAL,PROCUN,303PR,15/05/2010,0,56.2,1.8,1.5,0,
ITEXJ,30,OTC,NORMAL,PROCUN,303PR,22/11/2010,1,65.41,2.03,1.79,0,
ITEXJ,30,OTC,NORMAL,PROCUN,303PR,25/04/2011,2,87.12,3.4,3.18,0,
ITEXJ,30,OTC,NORMAL,PROCUN,303PR,30/10/2011,3,96.94,4.05,3.42,0,
ITEXJ,30,OTC,NORMAL,PROCUN,303PR,8/05/2012,4,166.79,5.7,5.18,0,
ITEXJ,30,OTC,NORMAL,PROCUN,303PR,5/11/2012,5,187.07,5.38,4.79,0,
ITEXJ,30,OTC,NORMAL,PROCUN,303PR,13/04/2013,6,237.56,9.86,7.32,0,
ITEXJ,30,OTC,NORMAL,ASTTRY,304A,15/05/2010,0,31.9,1,0.9,0,
ITEXJ,30,OTC,NORMAL,ASTTRY,304A,22/11/2010,1,39.66,1.05,0.71,0,
ITEXJ,30,OTC,NORMAL,ASTTRY,304A,25/04/2011,2,53.57,1.4,0.95,0,
ITEXJ,30,OTC,NORMAL,ASTTRY,304A,30/10/2011,3,56.68,1.43,1.26,0,
ITEXJ,30,OTC,NORMAL,ASTTRY,304A,8/05/2012,4,61.12,1.58,1.15,0,
ITEXJ,30,OTC,NORMAL,ASTTRY,304A,5/11/2012,5,64.84,0.88,0.47,0,99% dead
ITEXJ,30,OTC,NORMAL,ASTTRY,304A,13/04/2013,6,NA,NA,NA,1,
ITEXJ,30,OTC,NORMAL,GREAUS,304G,15/05/2010,0,96.5,2.2,1.5,0,
ITEXJ,30,OTC,NORMAL,GREAUS,304G,22/11/2010,1,106.77,2.26,1.73,0,
ITEXJ,30,OTC,NORMAL,GREAUS,304G,25/04/2011,2,159.93,2.64,2.58,0,
ITEXJ,30,OTC,NORMAL,GREAUS,304G,30/10/2011,3,155.44,2.89,2.92,0,
ITEXJ,30,OTC,NORMAL,GREAUS,304G,8/05/2012,4,216.54,5.32,4.04,0,
ITEXJ,30,OTC,NORMAL,GREAUS,304G,5/11/2012,5,233.56,4.03,3.56,0,
ITEXJ,30,OTC,NORMAL,GREAUS,304G,13/04/2013,6,234.77,6.01,5.15,0,
ITEXJ,30,OTC,COMP,GREAUS,304GC,15/05/2010,0,40.7,1.4,1.3,0,
ITEXJ,30,OTC,COMP,GREAUS,304GC,22/11/2010,1,23.03,1.11,1.1,0,
ITEXJ,30,OTC,COMP,GREAUS,304GC,25/04/2011,2,40.73,1.05,0.9,0,Accidently painted
ITEXJ,30,OTC,COMP,GREAUS,304GC,30/10/2011,3,39.27,1.04,0.74,0,Accidently painted
ITEXJ,30,OTC,COMP,GREAUS,304GC,8/05/2012,4,97.39,1.28,1.46,0,Accidently painted
ITEXJ,30,OTC,COMP,GREAUS,304GC,5/11/2012,5,99.55,0.47,0.54,0,Accidently painted
ITEXJ,30,OTC,COMP,GREAUS,304GC,13/04/2013,6,104.95,1.93,1.7,0,Accidently painted
ITEXJ,30,OTC,NORMAL,PHESQU,304PH,15/05/2010,0,33.2,0.9,0.8,0,
ITEXJ,30,OTC,NORMAL,PHESQU,304PH,22/11/2010,1,29.26,0.76,0.76,0,
ITEXJ,30,OTC,NORMAL,PHESQU,304PH,25/04/2011,2,NA,NA,NA,1,
ITEXJ,30,OTC,NORMAL,PHESQU,304PH,30/10/2011,3,NA,NA,NA,1,
ITEXJ,30,OTC,NORMAL,PHESQU,304PH,8/05/2012,4,NA,NA,NA,1,
ITEXJ,30,OTC,NORMAL,PHESQU,304PH,5/11/2012,5,NA,NA,NA,1,
ITEXJ,30,OTC,NORMAL,PHESQU,304PH,13/04/2013,6,NA,NA,NA,1,
ITEXJ,30,OTC,NORMAL,PROCUN,304PR,15/05/2010,0,76.7,2.8,2.8,0,
ITEXJ,30,OTC,NORMAL,PROCUN,304PR,22/11/2010,1,75.87,3.23,3.23,0,
ITEXJ,30,OTC,NORMAL,PROCUN,304PR,25/04/2011,2,168.65,5.9,4.46,0,
ITEXJ,30,OTC,NORMAL,PROCUN,304PR,30/10/2011,3,169.48,5.54,5.4,0,
ITEXJ,30,OTC,NORMAL,PROCUN,304PR,8/05/2012,4,244.48,13.06,11.38,0,
ITEXJ,30,OTC,NORMAL,PROCUN,304PR,5/11/2012,5,264.78,8.03,7.45,0,
ITEXJ,30,OTC,NORMAL,PROCUN,304PR,13/04/2013,6,371,18.2,11.29,0,
ITEXJ,31,CTL,NORMAL,ASTTRY,311A,15/05/2010,0,70,1.3,1.1,0,
ITEXJ,31,CTL,NORMAL,ASTTRY,311A,22/11/2010,1,79.88,1.17,1.19,0,
ITEXJ,31,CTL,NORMAL,ASTTRY,311A,25/04/2011,2,117.58,1.91,1.86,0,
ITEXJ,31,CTL,NORMAL,ASTTRY,311A,30/10/2011,3,117.39,1.94,1.59,0,
ITEXJ,31,CTL,NORMAL,ASTTRY,311A,8/05/2012,4,127.45,2.77,2.04,0,SICK
ITEXJ,31,CTL,NORMAL,ASTTRY,311A,5/11/2012,5,NA,NA,NA,1,SICK
ITEXJ,31,CTL,NORMAL,ASTTRY,311A,13/04/2013,6,NA,NA,NA,1,SICK
ITEXJ,31,CTL,NORMAL,GREAUS,311G,15/05/2010,0,106,1.7,1.7,0,
ITEXJ,31,CTL,NORMAL,GREAUS,311G,22/11/2010,1,116.12,1.84,1.77,0,
ITEXJ,31,CTL,NORMAL,GREAUS,311G,25/04/2011,2,125.14,2.04,2.44,0,
ITEXJ,31,CTL,NORMAL,GREAUS,311G,30/10/2011,3,120.06,2.09,2.42,0,
ITEXJ,31,CTL,NORMAL,GREAUS,311G,8/05/2012,4,124.58,2.68,2.45,0,
ITEXJ,31,CTL,NORMAL,GREAUS,311G,5/11/2012,5,124.36,1.85,1.56,0,
ITEXJ,31,CTL,NORMAL,GREAUS,311G,13/04/2013,6,124.33,2.65,2.13,0,
ITEXJ,31,CTL,COMP,GREAUS,311GC,15/05/2010,0,77,2,1.9,0,
ITEXJ,31,CTL,COMP,GREAUS,311GC,22/11/2010,1,79.27,1.86,2.09,0,
